sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_15509	Protocol_5	Site_1791	24853	chr3	1807	0.07270752021888706	1438.496256160527	18763.136315656142	24853	0.07120693097682489	0.0024361103142509907	271150	0.6159775414454273	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr3	18352	0.07209755484317053	1438.496256160527	18763.136315656142	254544	0.0712069309768249	0.0018797521957593967	271150	0.4737985508700663	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr3	1146	0.07033695452034616	1438.496256160527	18763.136315656142	16293	0.07120693097682489	0.002707887411575836	271150	-0.3212749735309149	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr4	31636	0.07107951622071587	636.8811829670585	8325.297805599226	445079	0.07106320726015125	0.002741028299854995	271150	0.005949942423244325	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr4	43191	0.07270502206855223	636.8811829670585	8325.297805599226	594058	0.07106320726015124	0.0027342356918631013	271150	0.6004657218420925	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr4	37296	0.07211820145373402	636.8811829670585	8325.297805599226	517151	0.07106320726015125	0.0027372556189134197	271150	0.3854204138967316	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr4	78774	0.0700755874103417	636.8811829670585	8325.297805599226	1124129	0.07106320726015125	0.0027246379621675434	271150	-0.3624774606839382	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr4	15333	0.07233366041438653	636.8811829670585	8325.297805599226	211976	0.07106320726015126	0.0027706169615027373	271150	0.4585452164221918	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr4	17386	0.07169661929779705	636.8811829670585	8325.297805599226	242494	0.07106320726015124	0.002763535877564222	271150	0.2292034790603499	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr4	34291	0.07086396128117645	636.8811829670585	8325.297805599226	483899	0.07106320726015125	0.002738857225338953	271150	-0.07274785159717355	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr4	107877	0.06871352199715533	636.8811829670585	8325.297805599226	1569953	0.07106320726015125	0.002721576362329965	271150	-0.86335452332645	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr4	58759	0.07050152199970484	636.8811829670585	8325.297805599226	833443	0.07106320726015125	0.0027283935382727423	271150	-0.20586665837142817	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr4	69493	0.07109091039290125	636.8811829670585	8325.297805599226	977523	0.07106320726015124	0.00272625352400136	271150	0.010161612816312504	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr4	38516	0.07086373688645538	636.8811829670585	8325.297805599226	543522	0.07106320726015125	0.0027361242114797217	271150	-0.07290252864214729	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr4	20213	0.07185822460805574	636.8811829670585	8325.297805599226	281290	0.07106320726015125	0.00275673517516308	271150	0.28839090351051266	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr4	693	0.07359813084112149	636.8811829670585	8325.297805599226	9416	0.07106320726015125	0.0037914249476601585	271150	0.6685938970082059	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr4	79609	0.0714533823876554	636.8811829670585	8325.297805599226	1114139	0.07106320726015125	0.0027247345774824416	271150	0.14319748085872666	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr4	105363	0.07181709247209805	636.8811829670585	8325.297805599226	1467102	0.07106320726015125	0.002722117802350576	271150	0.27694804805869006	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr4	28033	0.07233818546836737	636.8811829670585	8325.297805599226	387527	0.07106320726015125	0.002745042901181396	271150	0.46446567653547527	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr4	31520	0.06968718149398528	636.8811829670585	8325.297805599226	452307	0.07106320726015125	0.0027405959642726524	271150	-0.502089977546603	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr4	40060	0.07297235757548158	636.8811829670585	8325.297805599226	548975	0.07106320726015125	0.0027359037666047983	271150	0.6978134021503055	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr4	568	0.07691266079891672	636.8811829670585	8325.297805599226	7385	0.07106320726015125	0.0040376680285624765	271150	1.4487207708475323	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr4	50634	0.06827955321756977	401.26727755113353	5817.77290479967	741569	0.06452238059015951	0.0031281586518320647	271150	1.201081225598902	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr4	8803	0.06579763657699811	401.26727755113353	5817.77290479967	133789	0.0645223805901595	0.003186702942867247	271150	0.4001803775569987	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr4	225	0.06752701080432173	401.26727755113353	5817.77290479967	3332	0.06452238059015951	0.005274097288757134	271150	0.569695636932454	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr4	49305	0.0665292138879481	401.26727755113353	5817.77290479967	741103	0.0645223805901595	0.003128166831024028	271150	0.6415365311995356	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr4	23666	0.06766160619835893	401.26727755113353	5817.77290479967	349770	0.06452238059015951	0.0031426957071190313	271150	0.9988958208993146	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr4	130	0.08452535760728218	401.26727755113353	5817.77290479967	1538	0.06452238059015951	0.006995925078885897	271150	2.859232594913402	FALSE	TRUE	HKI	Reference	Significant
Individual_7380	Protocol_5	Site_882	8963	chr4	547	0.061028673435233736	401.26727755113353	5817.77290479967	8963	0.06452238059015951	0.004054279328682453	271150	-0.861733213646418	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr4	38248	0.061671622153282556	401.26727755113353	5817.77290479967	620188	0.06452238059015951	0.0031307034559515186	271150	-0.9105807934180462	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr4	2770	0.06538107489319518	401.26727755113353	5817.77290479967	42367	0.0645223805901595	0.003335932029130503	271150	0.25740761368555287	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr4	6820	0.05866969477994563	401.26727755113353	5817.77290479967	116244	0.06452238059015951	0.0031973673990082613	271150	-1.830470221229261	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr4	9296	0.06520122883555206	401.26727755113353	5817.77290479967	142574	0.06452238059015951	0.003182338981740915	271150	0.21331738990960097	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr4	40866	0.06659290268858294	401.26727755113353	5817.77290479967	613669	0.06452238059015951	0.003130868543384794	271150	0.6613251465949376	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr4	7947	0.06753059143439837	401.26727755113353	5817.77290479967	117680	0.06452238059015951	0.003196376567177175	271150	0.9411315535001267	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr4	103	0.06922043010752688	401.26727755113353	5817.77290479967	1488	0.06452238059015951	0.00708953323955912	271150	0.6626740236088556	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr4	21154	0.06556838434715227	401.26727755113353	5817.77290479967	322625	0.06452238059015951	0.003145004534155032	271150	0.3325921300376737	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr4	63451	0.06422601532695031	401.26727755113353	5817.77290479967	987933	0.06452238059015951	0.003124913173399364	271150	-0.09483951929672442	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr4	28945	0.06239666125586619	401.26727755113353	5817.77290479967	463887	0.06452238059015951	0.003135935428823888	271150	-0.6778581327774843	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr4	18579	0.0638756523712276	401.26727755113353	5817.77290479967	290862	0.06452238059015951	0.0031482504341898724	271150	-0.20542464217854817	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr4	36160	0.06612186830849802	401.26727755113353	5817.77290479967	546869	0.06452238059015951	0.0031327863513020515	271150	0.5105639322240183	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr4	49683	0.06539732266259493	401.26727755113353	5817.77290479967	759710	0.06452238059015951	0.003127848025286442	271150	0.2797265293460979	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr4	35146	0.06448547031129019	401.26727755113353	5817.77290479967	545022	0.06452238059015951	0.003132846038144292	271150	-0.011781708523148826	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr4	1764	0.07097734679917918	401.26727755113353	5817.77290479967	24853	0.06452238059015951	0.003483138727715572	271150	1.8532038812169793	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr4	16877	0.06630287887359357	401.26727755113353	5817.77290479967	254544	0.06452238059015951	0.0031529485404687817	271150	0.564708957530063	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr4	1091	0.06696127171177807	401.26727755113353	5817.77290479967	16293	0.06452238059015951	0.0036616952435543117	271150	0.6660551901231391	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr5	29777	0.06690272962777395	2114.049425383939	29456.919305308667	445079	0.0669618168329661	0.0014557732114172744	271150	-0.0405881937713565	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr5	40508	0.06818862804641972	2114.049425383939	29456.919305308667	594058	0.0669618168329661	0.0014436319703753793	271150	0.8498088423011368	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr5	34753	0.06720087556632395	2114.049425383939	29456.919305308667	517151	0.0669618168329661	0.0014490386863095484	271150	0.16497746790093532	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr5	74227	0.06603067797379127	2114.049425383939	29456.919305308667	1124129	0.0669618168329661	0.0014263528218218745	271150	-0.6528110330973375	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr5	14261	0.0672764841302789	2114.049425383939	29456.919305308667	211976	0.0669618168329661	0.0015078582228216016	271150	0.208684936388757	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr5	16293	0.06718929128143376	2114.049425383939	29456.919305308667	242494	0.0669618168329661	0.0014955080518886628	271150	0.15210513121636615	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr5	32346	0.06684452747370835	2114.049425383939	29456.919305308667	483899	0.0669618168329661	0.0014519003590367583	271150	-0.08078333924758374	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr5	102416	0.06523507391622552	2114.049425383939	29456.919305308667	1569953	0.0669618168329661	0.0014208096124064262	271150	-1.2153232225224067	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr5	55739	0.06687799885535063	2114.049425383939	29456.919305308667	833443	0.0669618168329661	0.0014331316902030436	271150	-0.058485886669353754	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr5	64692	0.06617951700369198	2114.049425383939	29456.919305308667	977523	0.0669618168329661	0.0014292717297128775	271150	-0.5473415677446274	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr5	35983	0.06620339195101578	2114.049425383939	29456.919305308667	543522	0.0669618168329661	0.0014470147426350174	271150	-0.5241307221025491	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr5	18810	0.0668704895303779	2114.049425383939	29456.919305308667	281290	0.0669618168329661	0.0014835802291396825	271150	-0.0615587217963714	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr5	672	0.0713678844519966	2114.049425383939	29456.919305308667	9416	0.0669618168329661	0.002934959860477585	271150	1.5012360742519748	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr5	75065	0.06737489666908707	2114.049425383939	29456.919305308667	1114139	0.0669618168329661	0.0014265275002582943	271150	0.28957018777848065	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr5	98744	0.06730547705612834	2114.049425383939	29456.919305308667	1467102	0.0669618168329661	0.001421791040750774	271150	0.24170937452297153	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr5	26088	0.06731918034098269	2114.049425383939	29456.919305308667	387527	0.0669618168329661	0.0014629156487671528	271150	0.24428169068924005	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr5	29901	0.06610775424656262	2114.049425383939	29456.919305308667	452307	0.0669618168329661	0.0014550025708482618	271150	-0.586983558321528	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr5	37713	0.06869711735507081	2114.049425383939	29456.919305308667	548975	0.0669618168329661	0.001446620162735643	271150	1.1995550503202912	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr5	528	0.07149627623561274	2114.049425383939	29456.919305308667	7385	0.0669618168329661	0.003230905422610074	271150	1.4034639859508744	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr5	48880	0.06591429792777206	1248.9240442149874	18370.461580292165	741569	0.06365765310484135	0.0017658717872482002	271150	1.2779211034609115	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr5	8812	0.06586490668141626	1248.9240442149874	18370.461580292165	133789	0.06365765310484135	0.0018663935323296728	271150	1.1826303179585944	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr5	212	0.06362545018007203	1248.9240442149874	18370.461580292165	3332	0.06365765310484135	0.004574470522546707	271150	-0.0070397053846130275	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr5	48254	0.06511105743736026	1248.9240442149874	18370.461580292165	741103	0.06365765310484134	0.001765886096865152	271150	0.8230453453929122	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr5	23043	0.06588043571489836	1248.9240442149874	18370.461580292165	349770	0.06365765310484134	0.0017911823544102283	271150	1.240958300300422	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr5	107	0.06957087126137841	1248.9240442149874	18370.461580292165	1538	0.06365765310484135	0.006464600745049425	271150	0.9147074026289074	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr5	517	0.057681579828182526	1248.9240442149874	18370.461580292165	8963	0.06365765310484134	0.0031125147178163795	271150	-1.920014463691081	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr5	38742	0.062468154817571446	1248.9240442149874	18370.461580292165	620188	0.06365765310484135	0.0017703201798053626	271150	-0.6719113868999028	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr5	2746	0.06481459626596171	1248.9240442149874	18370.461580292165	42367	0.06365765310484135	0.0021082551760766496	271150	0.5487680875867077	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr5	7229	0.06218815594783387	1248.9240442149874	18370.461580292165	116244	0.06365765310484135	0.0018843206965206657	271150	-0.7798551274848599	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr5	9123	0.0639878238669042	1248.9240442149874	18370.461580292165	142574	0.06365765310484135	0.0018590252020792846	271150	0.1776042421014832	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr5	39514	0.06438976060384344	1248.9240442149874	18370.461580292165	613669	0.06365765310484134	0.0017706084962482076	271150	0.41347790917833194	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr5	7629	0.06482834806254249	1248.9240442149874	18370.461580292165	117680	0.06365765310484134	0.0018826597677062324	271150	0.6218303369426589	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr5	99	0.06653225806451613	1248.9240442149874	18370.461580292165	1488	0.06365765310484135	0.006564545025961674	271150	0.43789858220275624	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr5	20374	0.06315071677644324	1248.9240442149874	18370.461580292165	322625	0.06365765310484134	0.0017951801284336597	271150	-0.28238744422846007	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr5	62487	0.06325024065397147	1248.9240442149874	18370.461580292165	987933	0.06365765310484135	0.0017601875561863351	271150	-0.23145968134929248	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr5	29020	0.06255833856089953	1248.9240442149874	18370.461580292165	463887	0.06365765310484135	0.0017794421798238973	271150	-0.6177860435176489	FALSE	TRUE	YUN	Reference	Control
